date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:57:47	359216/359216	---M--	200	added ('OK')	application/pdf	etag:%224fc0a8feaced71:0%22	https://gvpce.ac.in/B.Tech/exams/TimeTables/B.Tech%20I,II,III,IV,V,%20VI,%20VII%20&%20VIII%20Sem%20(R-2013)-Time%20Tables_November-2021.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.Tech/exams/TimeTables/B.Tech%20I,II,III,IV,V,%20VI,%20VII%20&%20VIII%20Sem%20(R-2013)-Time%20Tables_November-2021.pdf	(from https://gvpce.ac.in/timetables.html)
18:57:48	202112/202112	---M--	200	added ('OK')	application/pdf	etag:%2254647878c0c7d61:0%22	https://gvpce.ac.in/MCA-II%20Sem%20(Reg)%20(R-2019)-%20December-2020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/MCA-II%20Sem%20(Reg)%20(R-2019)-%20December-2020.pdf	(from https://gvpce.ac.in/timetables.html)
18:57:48	77720/77720	---M--	200	added ('OK')	application/pdf	etag:%222ce5c4642ac7d61:0%22	https://gvpce.ac.in/B.Tech%20II%20Sem%20Sup_(R-2015)-December%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.Tech%20II%20Sem%20Sup_(R-2015)-December%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:57:49	45104/45104	---M--	200	added ('OK')	application/pdf	etag:%2218f432922ac7d61:0%22	https://gvpce.ac.in/B.Tech%20II%20Sem%20Supple_(%20R-2012)_December%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.Tech%20II%20Sem%20Supple_(%20R-2012)_December%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:57:50	207610/207610	---M--	200	added ('OK')	application/pdf	etag:%2292eb609dc0c7d61:0%22	https://gvpce.ac.in/MCA-II%20Sem%20(Sup)%20(R-2015)%20December%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/MCA-II%20Sem%20(Sup)%20(R-2015)%20December%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:57:50	61646/61646	---M--	200	added ('OK')	application/pdf	etag:%22a0318f3d31c6d61:0%22	https://gvpce.ac.in/B.TECH%20-IV%20Sem%20Reg&Sup%20(R-2015)-November%202020%20(1).pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.TECH%20-IV%20Sem%20Reg&Sup%20(R-2015)-November%202020%20(1).pdf	(from https://gvpce.ac.in/timetables.html)
18:57:50	281616/281616	---M--	200	added ('OK')	application/pdf	etag:%22f4b793d378c8d61:0%22	https://gvpce.ac.in/MCA%20IV%20Semester%20Regular%20(R-2019)-%20December%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/MCA%20IV%20Semester%20Regular%20(R-2019)-%20December%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:57:51	53006/53006	---M--	200	added ('OK')	application/pdf	etag:%223a90a37c2ac7d61:0%22	https://gvpce.ac.in/B.TECH%20II%20Sem%20Sup%20(R-2013)_December%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.TECH%20II%20Sem%20Sup%20(R-2013)_December%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:57:51	43765/43765	---M--	200	added ('OK')	application/pdf	etag:%225ce8ca7531c6d61:0%22	https://gvpce.ac.in/B.Tech%20IV%20Sem%20Supple_(%20R-2012)_November%202020%20(1).pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.Tech%20IV%20Sem%20Supple_(%20R-2012)_November%202020%20(1).pdf	(from https://gvpce.ac.in/timetables.html)
18:57:51	29329/29329	---M--	200	added ('OK')	application/pdf	etag:%22866027dc51c3d61:0%22	https://gvpce.ac.in/B.Tech%20II%20Sem%20Reg%20(R-19)_December%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.Tech%20II%20Sem%20Reg%20(R-19)_December%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:57:51	49555/49555	---M--	200	added ('OK')	application/pdf	etag:%221075335931c6d61:0%22	https://gvpce.ac.in/B.TECH%20IV%20Sem%20Sup%20(R-2013)_November%202020%20(1).pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.TECH%20IV%20Sem%20Sup%20(R-2013)_November%202020%20(1).pdf	(from https://gvpce.ac.in/timetables.html)
18:57:52	52842/52842	---M--	200	added ('OK')	application/pdf	etag:%2222ff3e63dfc0d61:0%22	https://gvpce.ac.in/Time%20Table%20for%20M.Tech%20I%20Semester%20Supplementary%20(R-2015)%20-%20November%202020%20.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/Time%20Table%20for%20M.Tech%20I%20Semester%20Supplementary%20(R-2015)%20-%20November%202020%20.pdf	(from https://gvpce.ac.in/timetables.html)
18:57:52	40143/40143	---M--	200	added ('OK')	application/pdf	etag:%22fa88e546dfc0d61:0%22	https://gvpce.ac.in/Time%20Table%20for%20M.Tech%20II%20Semester%20Supplementary%20(R-2015)%20-%20November%202020%20.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/Time%20Table%20for%20M.Tech%20II%20Semester%20Supplementary%20(R-2015)%20-%20November%202020%20.pdf	(from https://gvpce.ac.in/timetables.html)
18:57:53	25703/25703	---M--	200	added ('OK')	application/pdf	etag:%22bcb38acedec0d61:0%22	https://gvpce.ac.in/Time%20Table%20for%20MCA%20V%20Semester%20Supplementary%20(R-2015)%20-%20November%202020%20.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/Time%20Table%20for%20MCA%20V%20Semester%20Supplementary%20(R-2015)%20-%20November%202020%20.pdf	(from https://gvpce.ac.in/timetables.html)
18:57:54	25751/25751	---M--	200	added ('OK')	application/pdf	etag:%2288acd7f8dec0d61:0%22	https://gvpce.ac.in/Time%20Table%20for%20MCA%20III%20Semester%20Supplementary%20(R-2015)%20-%20November%202020%20.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/Time%20Table%20for%20MCA%20III%20Semester%20Supplementary%20(R-2015)%20-%20November%202020%20.pdf	(from https://gvpce.ac.in/timetables.html)
18:57:54	74056/74056	---M--	200	added ('OK')	application/pdf	etag:%22c0d5e3c02fb3d61:0%22	https://gvpce.ac.in/B.TECH%20-VI%20Semester%20Regular%20&%20Supplementary%20(R-2015)-November%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.TECH%20-VI%20Semester%20Regular%20&%20Supplementary%20(R-2015)-November%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:58:01	56477/56477	---M--	200	added ('OK')	application/pdf	etag:%220b4b3732fb3d61:0%22	https://gvpce.ac.in/B.Tech%20VI%20Semester%20Supplementary(%20R-2012)November%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.Tech%20VI%20Semester%20Supplementary(%20R-2012)November%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:58:02	64369/64369	---M--	200	added ('OK')	application/pdf	etag:%22b8ad47c42fb3d61:0%22	https://gvpce.ac.in/B.TECH%20VI%20Semester%20Supplementary%20(R-2013)_November%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.TECH%20VI%20Semester%20Supplementary%20(R-2013)_November%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:58:02	195367/195367	---M--	200	added ('OK')	application/pdf	etag:%22b2f7d95f5da0d61:0%22	https://gvpce.ac.in/B.TECH-%20VIII-Sem%20Reg%20(R-2015)_Phase-II-November-2020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.TECH-%20VIII-Sem%20Reg%20(R-2015)_Phase-II-November-2020.pdf	(from https://gvpce.ac.in/timetables.html)
18:58:02	35916/35916	---M--	200	added ('OK')	application/pdf	etag:%22d2a5ad82349bd61:0%22	https://gvpce.ac.in/B.Tech%20I%20Sem%20Supplementary%20(R-15)_October%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.Tech%20I%20Sem%20Supplementary%20(R-15)_October%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:58:03	41721/41721	---M--	200	added ('OK')	application/pdf	etag:%223491dd8629acd61:0%22	https://gvpce.ac.in/B.Tech%20III%20Sem%20Supplementary%20(R-2015)-October2020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.Tech%20III%20Sem%20Supplementary%20(R-2015)-October2020.pdf	(from https://gvpce.ac.in/timetables.html)
18:58:04	234399/234399	---M--	200	added ('OK')	application/pdf	etag:%2276fc1a57ca9bd61:0%22	https://gvpce.ac.in/B.Tech%20V%20Sem%20Supplementary%20(R-2015)-October%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.Tech%20V%20Sem%20Supplementary%20(R-2015)-October%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:58:04	36714/36714	---M--	200	added ('OK')	application/pdf	etag:%2242b3bfa8339bd61:0%22	https://gvpce.ac.in/B.TECH%20I%20Sem%20Supplementary%20(R-2013)_October%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.TECH%20I%20Sem%20Supplementary%20(R-2013)_October%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:58:05	41439/41439	---M--	200	added ('OK')	application/pdf	etag:%227030659229acd61:0%22	https://gvpce.ac.in/B.TECH%20III%20Sem%20Supplementary%20(R-2013)_October%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.TECH%20III%20Sem%20Supplementary%20(R-2013)_October%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:58:06	191735/191735	---M--	200	added ('OK')	application/pdf	etag:%2244148dbe339bd61:0%22	https://gvpce.ac.in/B.TECH%20V%20Sem%20Supplementary%20(R-2013)_October%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.TECH%20V%20Sem%20Supplementary%20(R-2013)_October%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:58:07	215238/215238	---M--	200	added ('OK')	application/pdf	etag:%22ee87c4c8339bd61:0%22	https://gvpce.ac.in/B.TECH%20VII%20Sem%20Supplementary%20(R-2013)_October%20%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.TECH%20VII%20Sem%20Supplementary%20(R-2013)_October%20%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:58:07	120322/120322	---M--	200	added ('OK')	application/pdf	etag:%22b852d27349bd61:0%22	https://gvpce.ac.in/B.Tech%20I%20Sem%20Supplementary_(R-2012)_October%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.Tech%20I%20Sem%20Supplementary_(R-2012)_October%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:58:08	191756/191756	---M--	200	added ('OK')	application/pdf	etag:%22c8cb1531349bd61:0%22	https://gvpce.ac.in/B.Tech%20III%20Sem%20Supplementary_(%20R-2012)_October%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.Tech%20III%20Sem%20Supplementary_(%20R-2012)_October%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:58:08	191877/191877	---M--	200	added ('OK')	application/pdf	etag:%221e28f139349bd61:0%22	https://gvpce.ac.in/B.Tech%20V%20Sem%20Supplementary_(%20R-2012)_October%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.Tech%20V%20Sem%20Supplementary_(%20R-2012)_October%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:58:09	278693/278693	---M--	200	added ('OK')	application/pdf	etag:%2252593f59ca9bd61:0%22	https://gvpce.ac.in/B.Tech%20VII%20Sem%20Supplementary%20(R-2015)-October%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.Tech%20VII%20Sem%20Supplementary%20(R-2015)-October%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:58:09	12977/12977	---M--	200	added ('OK')	application/pdf	etag:%2219f65659b91bd71:0%22	https://gvpce.ac.in/REVALUATION%20APPLICATION.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/REVALUATION%20APPLICATION.pdf	(from https://gvpce.ac.in/applicationforms.html)
18:58:10	192479/192479	---M--	200	added ('OK')	application/pdf	etag:%225c773d42349bd61:0%22	https://gvpce.ac.in/B.Tech%20VII%20Sem%20Supplementary_(R-2012)_October%202020.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.Tech%20VII%20Sem%20Supplementary_(R-2012)_October%202020.pdf	(from https://gvpce.ac.in/timetables.html)
18:58:10	238833/238833	---M--	200	added ('OK')	application/pdf	etag:%224ef93865b7a0d81:0%22	https://gvpce.ac.in/B.Tech/exams/ApplicationForms/Exam-Application-GVPCE.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.Tech/exams/ApplicationForms/Exam-Application-GVPCE.pdf	(from https://gvpce.ac.in/applicationforms.html)
18:58:11	237731/237731	---M--	200	added ('OK')	application/pdf	etag:%228bf6cc2a4d72d81:0%22	https://gvpce.ac.in/B.Tech/exams/GVPCE-PC%20Application-28-5.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.Tech/exams/GVPCE-PC%20Application-28-5.pdf	(from https://gvpce.ac.in/applicationforms.html)
18:58:12	1014/1014	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:18:50%20GMT	http://125.62.214.206/robots.txt		(from https://gvpce.ac.in/)
18:58:12	91538/91538	---M--	200	added ('OK')	application/pdf	etag:%22b53d195ae0a6d71:0%22	https://gvpce.ac.in/B.Tech/exams/transcripts%20application%20revised.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/B.Tech/exams/transcripts%20application%20revised.pdf	(from https://gvpce.ac.in/applicationforms.html)
18:58:13	773/773	---M-Z	200	added ('OK')	text/css	etag:%225eb03f23-305%22	https://cdnjs.cloudflare.com/ajax/libs/meyer-reset/2.0/reset.min.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/cdnjs.cloudflare.com/ajax/libs/meyer-reset/2.0/reset.min.css	(from http://125.62.214.206/)
18:58:15	2377/2377	---M--	200	added ('OK')	text/css	etag:W/%222377-1611554999296%22	http://125.62.214.206/css/styletest.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/css/styletest.css	(from http://125.62.214.206/)
18:58:15	23739/23739	---M--	200	added ('OK')	text/css	etag:W/%2223739-1611554999234%22	http://125.62.214.206/css/font-awesome.min.css	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/css/font-awesome.min.css	(from http://125.62.214.206/)
18:58:16	1586/1586	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:28:15%20GMT	http://jqueryjs.googlecode.com/files/jquery-1.2.6.min.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/jqueryjs.googlecode.com/files/jquery-1.2.6.min.190.delayed	(from http://125.62.214.206/)
18:58:20	273199/273199	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262f659d5-42b2f%22	http://code.jquery.com/jquery-1.10.2.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/code.jquery.com/jquery-1.10.2.js	(from http://125.62.214.206/)
18:58:21	3858/3858	---M--	200	added ('OK')	image/png	etag:W/%223858-1611555000593%22	http://125.62.214.206/img/fevicon1.png	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/img/fevicon1.png	(from http://125.62.214.206/)
18:58:22	4596/4596	---M--	200	added ('OK')	application/javascript	etag:W/%224596-1611555000750%22	http://125.62.214.206/js/respond.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/js/respond.js	(from http://125.62.214.206/)
18:58:24	15268/15268	---M--	200	added ('OK')	application/javascript	etag:W/%2215268-1611555000718%22	http://125.62.214.206/js/jquery.balloon.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/js/jquery.balloon.js	(from http://125.62.214.206/)
18:58:25	470596/470596	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-72e44%22	http://code.jquery.com/ui/1.11.4/jquery-ui.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/code.jquery.com/ui/1.11.4/jquery-ui.js	(from http://125.62.214.206/)
18:58:26	1008/1008	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:19:04%20GMT	http://125.62.214.206/Chrome/	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/Chrome/index.html	(from http://125.62.214.206/)
18:58:28	5915/5915	---M--	200	added ('OK')	image/jpeg	etag:W/%225915-1611555000593%22	http://125.62.214.206/img/chromelogo.jpg	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/img/chromelogo.jpg	(from http://125.62.214.206/)
18:58:31	20741/20741	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2013:19:06%20GMT	http://125.62.214.206/forgot.jsp	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/forgot.html	(from http://125.62.214.206/)
18:58:33	61571/61571	---M--	200	added ('OK')	image/jpeg	etag:W/%2261571-1611554999171%22	http://125.62.214.206/assets/banner.jpg	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/assets/banner.jpg	(from http://125.62.214.206/)
18:58:35	294/294	---M--	200	added ('OK')	application/javascript	etag:W/%22294-1611555000703%22	http://125.62.214.206/js/index.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/js/index.js	(from http://125.62.214.206/)
18:58:35	84355/84355	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-14983%22	http://cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	(from http://125.62.214.206/)
18:58:36	95957/95957	---M--	200	added ('OK')	application/javascript	etag:W/%2295957-1611555000703%22	http://125.62.214.206/js/jquery-1.11.3.js	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/js/jquery-1.11.3.js	(from http://125.62.214.206/)
18:58:38	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:32:46%20GMT	https://gvpce.ac.in/bg.jpg	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/bg.19b.delayed	(from https://gvpce.ac.in/result.html)
18:58:43	209/209	---M--	200	added ('OK')	image/gif	etag:%220e768f6da9d31:0%22	https://gvpce.ac.in/new.gif	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/new.gif	(from https://gvpce.ac.in/result.html)
18:58:48	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:32:54%20GMT	https://gvpce.ac.in/results/BTechISemJan2012/btechsearch.asp	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/results/BTechISemJan2012/btechsearch.19e.delayed	(from https://gvpce.ac.in/result.html)
18:58:52	25449/25449	---M--	200	added ('OK')	application/pdf	etag:%22b471ca3e99b4cc1:0%22	https://gvpce.ac.in/results/mcavisemregoct11/MCA2009BATCHIVSEMSupply.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/results/mcavisemregoct11/MCA2009BATCHIVSEMSupply.pdf	(from https://gvpce.ac.in/result.html)
18:59:02	148270/148270	---M--	200	added ('OK')	application/pdf	etag:%22b26ac4d75350cd1:0%22	https://gvpce.ac.in/results/MTechIYEARIISEMSupplyRESULTS-April2012.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/results/MTechIYEARIISEMSupplyRESULTS-April2012.pdf	(from https://gvpce.ac.in/result.html)
18:59:09	127020/127020	---M--	200	added ('OK')	application/pdf	etag:%22991a541321b3cc1:0%22	https://gvpce.ac.in/results/mtechsep11/MTechIYEARISEMSupplyResults.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/results/mtechsep11/MTechIYEARISEMSupplyResults.pdf	(from https://gvpce.ac.in/result.html)
18:59:30	642193/642193	---M--	200	added ('OK')	image/jpeg	etag:W/%22642193-1611555000546%22	http://125.62.214.206/img/College2.jpg	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/125.62.214.206/img/College2.jpg	(from http://125.62.214.206/)
18:59:31	448029/448029	---M--	200	added ('OK')	application/pdf	etag:%2269192e975853cc1:0%22	https://gvpce.ac.in/results/BTech%20Revaluation%20Results%20-%20June%202011/II%20Sem%20Reg%20n%20Supple%20-%20Revaluation%20Results%20June-2011.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/results/BTech%20Revaluation%20Results%20-%20June%202011/II%20Sem%20Reg%20n%20Supple%20-%20Revaluation%20Results%20June-2011.pdf	(from https://gvpce.ac.in/result.html)
18:59:31	333061/333061	---M--	200	added ('OK')	application/pdf	etag:%225c8894c15853cc1:0%22	https://gvpce.ac.in/results/BTech%20Revaluation%20Results%20-%20June%202011/III%20Sem%20Supple%20-%20Revaluation%20Results%20June-2011.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/results/BTech%20Revaluation%20Results%20-%20June%202011/III%20Sem%20Supple%20-%20Revaluation%20Results%20June-2011.pdf	(from https://gvpce.ac.in/result.html)
18:59:31	705574/705574	---M--	200	added ('OK')	application/pdf	etag:%22e49fbd575853cc1:0%22	https://gvpce.ac.in/results/BTech%20Revaluation%20Results%20-%20June%202011/I%20Sem%20Supple%20-%20Revaluation%20Results%20June-2011.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/results/BTech%20Revaluation%20Results%20-%20June%202011/I%20Sem%20Supple%20-%20Revaluation%20Results%20June-2011.pdf	(from https://gvpce.ac.in/result.html)
18:59:31	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:33:42%20GMT	https://gvpce.ac.in/results/BtechIIsemJune2011/btechsearch.asp	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/results/BtechIIsemJune2011/btechsearch.1a5.delayed	(from https://gvpce.ac.in/result.html)
18:59:32	124723/124723	---M--	200	added ('OK')	application/pdf	etag:%2242e49454766bd01:0%22	https://gvpce.ac.in/results/btechisemestersupplementaryresultsjune2011/btechisemestersupplementaryresultsjune2011.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/results/btechisemestersupplementaryresultsjune2011/btechisemestersupplementaryresultsjune2011.pdf	(from https://gvpce.ac.in/result.html)
18:59:32	375626/375626	---M--	200	added ('OK')	application/pdf	etag:%22d92794e15853cc1:0%22	https://gvpce.ac.in/results/BTech%20Revaluation%20Results%20-%20June%202011/IV%20Sem%20Reg%20-%20Revaluation%20Results%20June-2011.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/results/BTech%20Revaluation%20Results%20-%20June%202011/IV%20Sem%20Reg%20-%20Revaluation%20Results%20June-2011.pdf	(from https://gvpce.ac.in/result.html)
18:59:32	89901/89901	---M--	200	added ('OK')	application/pdf	etag:%22a23d4a9c2f41cc1:0%22	https://gvpce.ac.in/results/B.TechIISemesterSupplementaryResults-June2011/B.TechIISemesterSupplementaryResults-June2011.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/results/B.TechIISemesterSupplementaryResults-June2011/B.TechIISemesterSupplementaryResults-June2011.pdf	(from https://gvpce.ac.in/result.html)
18:59:32	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:33:43%20GMT	https://gvpce.ac.in/results/B.TechIIISemesterSupplementaryResults-June2011/B.TechIIISemesterSupplementaryResults-June2011.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/results/B.TechIIISemesterSupplementaryResults-June2011/B.TechIIISemesterSupplementaryResults-June2011.1a8.delayed	(from https://gvpce.ac.in/result.html)
18:59:33	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2013:33:43%20GMT	https://gvpce.ac.in/results/BtechIVsemJune2011/btechsearch.asp	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/results/BtechIVsemJune2011/btechsearch.1a9.delayed	(from https://gvpce.ac.in/result.html)
18:59:34	41953/41953	---M--	200	added ('OK')	application/pdf	etag:%2258c5625cd737cc1:0%22	https://gvpce.ac.in/results/MCAISEMSupple(2009&2010Admits)June2011.pdf	C:/Users/MY%20PC/OneDrive/Desktop/ScrapingProject/GVPCE/GVPCE/gvpce.ac.in/results/MCAISEMSupple(2009&2010Admits)June2011.pdf	(from https://gvpce.ac.in/result.html)
